d_model,num_layers,num_heads,batch_size,learning_rate,train_flops,loss
128,24,2,256,0.0005,60000000000000,10.48499817548426
128,24,2,256,0.001,30000000000000,10.530233182602885
128,24,2,256,0.001,60000000000000,10.490047632826622
128,24,4,128,0.0001,30000000000000,10.542929565363329
128,24,4,128,0.0001,60000000000000,10.46154444265192
128,24,4,128,0.0005,30000000000000,10.497381030423911
128,24,4,128,0.0005,60000000000000,10.429334631022645
128,24,4,128,0.001,30000000000000,10.497362072269118
128,24,4,128,0.001,60000000000000,10.39432339571374
128,24,4,256,0.0001,30000000000000,10.551772526180269
128,24,4,256,0.0001,60000000000000,10.526596240234715
128,24,4,256,0.0005,30000000000000,10.542147777324676
128,24,4,256,0.0005,60000000000000,10.535319732300126
128,24,4,256,0.001,30000000000000,10.50903660581398
128,24,4,256,0.001,60000000000000,10.49010450352869
128,24,8,128,0.0001,30000000000000,10.519443907395669
128,24,8,128,0.0001,60000000000000,10.495429859518344
128,24,8,128,0.0005,30000000000000,10.4910392379705
128,24,8,128,0.0005,60000000000000,10.41743484169231
128,24,8,128,0.001,30000000000000,10.499443247790095
128,24,8,128,0.001,60000000000000,10.360867694247816
128,24,8,256,0.0001,30000000000000,10.543199462336538
128,24,8,256,0.0001,60000000000000,10.518265861605638
128,24,8,256,0.0005,30000000000000,10.506924898303032
128,24,8,256,0.0005,60000000000000,10.505362461146824
128,24,8,256,0.001,30000000000000,10.537592225839614
128,24,8,256,0.001,60000000000000,10.481375284863928
128,24,16,128,0.0001,30000000000000,10.55718657651418
128,24,16,128,0.0001,60000000000000,10.487383797357516
128,24,16,128,0.0005,30000000000000,10.522434956839389
128,24,16,128,0.0005,60000000000000,10.414749901645882
128,24,16,128,0.001,30000000000000,10.482360103728734
128,24,16,128,0.001,60000000000000,10.35051097319235
128,24,16,256,0.0001,30000000000000,10.523747308564184
128,24,16,256,0.0001,60000000000000,10.535885227698506
128,24,16,256,0.0005,30000000000000,10.53296605419445
128,24,16,256,0.0005,60000000000000,10.49308495736416
128,24,16,256,0.001,30000000000000,10.510668213108062
128,24,16,256,0.001,60000000000000,10.503794040090446
256,2,2,128,0.0001,30000000000000,10.52466490028143
256,2,2,128,0.0001,60000000000000,10.525999572882322
256,2,2,128,0.0005,30000000000000,10.5168618891877
256,2,2,128,0.0005,60000000000000,10.4491497345435
256,2,2,128,0.001,30000000000000,10.505513856939402
256,2,2,128,0.001,60000000000000,10.361686334261853
256,2,2,256,0.0001,30000000000000,10.55061668548584
256,2,2,256,0.0001,60000000000000,10.53779688783327
256,2,2,256,0.0005,30000000000000,10.530297172355652
256,2,2,256,0.0005,60000000000000,10.530883245367376
256,2,2,256,0.001,30000000000000,10.539677834606172
256,2,2,256,0.001,60000000000000,10.49308293800796
256,2,4,128,0.0001,30000000000000,10.54753211391402
256,2,4,128,0.0001,60000000000000,10.524197073517284
256,2,4,128,0.0005,30000000000000,10.526911091436386
256,2,4,128,0.0005,60000000000000,10.463517258648729
256,2,4,128,0.001,30000000000000,10.498217573750516
256,2,4,128,0.001,60000000000000,10.35807530394897
256,2,4,256,0.0001,30000000000000,10.527549040222167
256,2,4,256,0.0001,60000000000000,10.518121523861932
256,2,4,256,0.0005,30000000000000,10.538312526893616
256,2,4,256,0.0005,60000000000000,10.52246779455305
256,2,4,256,0.001,30000000000000,10.532833489894868
256,2,4,256,0.001,60000000000000,10.509424160222988
256,2,8,128,0.0001,30000000000000,10.523469562796295
256,2,8,128,0.0001,60000000000000,10.52369474859409
256,2,8,128,0.0005,30000000000000,10.529747656028857
256,2,8,128,0.0005,60000000000000,10.451670437651794
256,2,8,128,0.001,30000000000000,10.502861166758004
256,2,8,128,0.001,60000000000000,10.362784442239644
256,2,8,256,0.0001,30000000000000,10.527807712078095
256,2,8,256,0.0001,60000000000000,10.52931505335994
256,2,8,256,0.0005,30000000000000,10.537889144611356
256,2,8,256,0.0005,60000000000000,10.528835047295338
256,2,8,256,0.001,30000000000000,10.532619029808044
256,2,8,256,0.001,60000000000000,10.507659425991314
256,2,16,128,0.0001,30000000000000,10.543589088732457
256,2,16,128,0.0001,60000000000000,10.533103271630422
256,2,16,128,0.0005,30000000000000,10.52386098859269
256,2,16,128,0.0005,60000000000000,10.450069931339018
256,2,16,128,0.001,30000000000000,10.504565593181692
256,2,16,128,0.001,60000000000000,10.366854167166515
256,2,16,256,0.0001,30000000000000,10.525764858913425
256,2,16,256,0.0001,60000000000000,10.541474889088356
256,2,16,256,0.0005,30000000000000,10.542166195964812
256,2,16,256,0.0005,60000000000000,10.524391910839585
256,2,16,256,0.001,30000000000000,10.535595138168336
256,2,16,256,0.001,60000000000000,10.507056337725183
256,4,2,128,0.0001,30000000000000,10.538888957027208
256,4,2,128,0.0001,60000000000000,10.525160353534412
256,4,2,128,0.0005,30000000000000,10.523975462869858
256,4,2,128,0.0005,60000000000000,10.434939334782234
256,4,2,128,0.001,30000000000000,10.502142165647337
256,4,2,128,0.001,60000000000000,10.400745396364268
256,4,2,256,0.0001,30000000000000,10.536130174064636
256,4,2,256,0.0001,60000000000000,10.535273994766042
256,4,2,256,0.0005,30000000000000,10.54368114271164
256,4,2,256,0.0005,60000000000000,10.525505915004166
256,4,2,256,0.001,30000000000000,10.546177403736117
256,4,2,256,0.001,60000000000000,10.487930640995106
256,4,4,128,0.0001,30000000000000,10.541391377434008
256,4,4,128,0.0001,60000000000000,10.529301681041735
256,4,4,128,0.0005,30000000000000,10.52363513908385
256,4,4,128,0.0005,60000000000000,10.435533680264584
256,4,4,128,0.001,30000000000000,10.506170987506271
256,4,4,128,0.001,60000000000000,10.389103703973268
256,4,4,256,0.0001,30000000000000,10.534845005989071
256,4,4,256,0.0001,60000000000000,10.540583608923823
256,4,4,256,0.0005,30000000000000,10.551829682922362
256,4,4,256,0.0005,60000000000000,10.517305318474524
256,4,4,256,0.001,30000000000000,10.528272232341765
256,4,4,256,0.001,60000000000000,10.501861989645205
256,4,8,128,0.0001,30000000000000,10.532293475437402
256,4,8,128,0.0001,60000000000000,10.515777594513697
256,4,8,128,0.0005,30000000000000,10.515698489626644
256,4,8,128,0.0005,60000000000000,10.447955296311669
256,4,8,128,0.001,30000000000000,10.506417796693375
256,4,8,128,0.001,60000000000000,10.396773101257658
256,4,8,256,0.0001,30000000000000,10.5595525891304
256,4,8,256,0.0001,60000000000000,10.553109721484269
256,4,8,256,0.0005,30000000000000,10.546786553955078
256,4,8,256,0.0005,60000000000000,10.526770185151046
256,4,8,256,0.001,30000000000000,10.53181744222641
256,4,8,256,0.001,60000000000000,10.500006646555748
256,4,16,128,0.0001,30000000000000,10.54266707161772
256,4,16,128,0.0001,60000000000000,10.528781669072009
256,4,16,128,0.0005,30000000000000,10.526012876739564
256,4,16,128,0.0005,60000000000000,10.442382792714415
256,4,16,128,0.001,30000000000000,10.506710454690882
256,4,16,128,0.001,60000000000000,10.368383251629693
256,4,16,256,0.0001,30000000000000,10.534232877540587
256,4,16,256,0.0001,60000000000000,10.532252287960391
256,4,16,256,0.0005,30000000000000,10.525566192913056
256,4,16,256,0.0005,60000000000000,10.523499348080552
256,4,16,256,0.001,30000000000000,10.537163777256012
256,4,16,256,0.001,60000000000000,10.505764906475884
256,8,2,128,0.0001,30000000000000,10.543628028456192
256,8,2,128,0.0001,60000000000000,10.521782792008985
256,8,2,128,0.0005,30000000000000,10.512824442084248
256,8,2,128,0.0005,60000000000000,10.467021345960031
256,8,2,128,0.001,30000000000000,10.499135743647727
256,8,2,128,0.001,60000000000000,10.409472129171164
256,8,2,256,0.0001,30000000000000,10.53637188911438
256,8,2,256,0.0001,60000000000000,10.539295057340908
256,8,2,256,0.0005,30000000000000,10.533763904571533
256,8,2,256,0.0005,60000000000000,10.518210831365938
256,8,2,256,0.001,30000000000000,10.545972747802734
256,8,2,256,0.001,60000000000000,10.50612469781928
256,8,4,128,0.0001,30000000000000,10.54208410652153
256,8,4,128,0.0001,60000000000000,10.514345138898069
256,8,4,128,0.0005,30000000000000,10.52391095107479
256,8,4,128,0.0005,60000000000000,10.477069662703665
256,8,4,128,0.001,30000000000000,10.505504028848208
256,8,4,128,0.001,60000000000000,10.434562156702547
256,8,4,256,0.0001,30000000000000,10.530848302841187
256,8,4,256,0.0001,60000000000000,10.534326225075512
256,8,4,256,0.0005,30000000000000,10.54035764694214
256,8,4,256,0.0005,60000000000000,10.523859171173209
256,8,4,256,0.001,30000000000000,10.54461727142334
256,8,4,256,0.001,60000000000000,10.514350274793244
256,8,8,128,0.0001,30000000000000,10.529686808324776
256,8,8,128,0.0001,60000000000000,10.523469888769798
256,8,8,128,0.0005,30000000000000,10.51278751247388
256,8,8,128,0.0005,60000000000000,10.473106270430698
256,8,8,128,0.001,30000000000000,10.50772665132701
256,8,8,128,0.001,60000000000000,10.411304004288132
256,8,8,256,0.0001,30000000000000,10.540187072753906
256,8,8,256,0.0001,60000000000000,10.523508740951812
256,8,8,256,0.0005,30000000000000,10.54686629295349
256,8,8,256,0.0005,60000000000000,10.523134609592113
256,8,8,256,0.001,30000000000000,10.523269443511962
256,8,8,256,0.001,60000000000000,10.518633797594363
256,8,16,128,0.0001,30000000000000,10.5222159021586
256,8,16,128,0.0001,60000000000000,10.531721876929042
256,8,16,128,0.0005,30000000000000,10.526620863820792
256,8,16,128,0.0005,60000000000000,10.472472799919714
256,8,16,128,0.001,30000000000000,10.497689383713848
256,8,16,128,0.001,60000000000000,10.439261700762094
256,8,16,256,0.0001,30000000000000,10.543629827499393
256,8,16,256,0.0001,60000000000000,10.527353471997232
256,8,16,256,0.0005,30000000000000,10.544471063613893
256,8,16,256,0.0005,60000000000000,10.51190639713046
256,8,16,256,0.001,30000000000000,10.54470474243164
256,8,16,256,0.001,60000000000000,10.51683774278735
256,16,2,128,0.0001,30000000000000,10.547203851510565
256,16,2,128,0.0001,60000000000000,10.52434208986158
256,16,2,128,0.0005,30000000000000,10.533519355643946
256,16,2,128,0.0005,60000000000000,10.48919826762667
256,16,2,128,0.001,30000000000000,10.53249088571167
256,16,2,128,0.001,60000000000000,10.4879340024495
256,16,2,256,0.0001,30000000000000,10.537328323155934
256,16,2,256,0.0001,60000000000000,10.527728153204952
256,16,2,256,0.0005,30000000000000,10.532412873363494
256,16,2,256,0.0005,60000000000000,10.52502524901154
256,16,2,256,0.001,30000000000000,10.538364696641922
256,16,2,256,0.001,60000000000000,10.525831654348844
256,16,4,128,0.0001,30000000000000,10.54351676736451
256,16,4,128,0.0001,60000000000000,10.531751244360454
256,16,4,128,0.0005,30000000000000,10.5269468691041
256,16,4,128,0.0005,60000000000000,10.494585631458206
256,16,4,128,0.001,30000000000000,10.527225916760653
256,16,4,128,0.001,60000000000000,10.490105105493612
256,16,4,256,0.0001,30000000000000,10.53657385881065
256,16,4,256,0.0001,60000000000000,10.534509839607642
256,16,4,256,0.0005,30000000000000,10.540507806697844
256,16,4,256,0.0005,60000000000000,10.531710885238828
256,16,4,256,0.001,30000000000000,10.536202752208707
256,16,4,256,0.001,60000000000000,10.526915012160032
256,16,8,128,0.0001,30000000000000,10.53966354446812
256,16,8,128,0.0001,60000000000000,10.52918592276564
256,16,8,128,0.0005,30000000000000,10.530532203816565
256,16,8,128,0.0005,60000000000000,10.4974297739814
256,16,8,128,0.001,30000000000000,10.527813513744444
256,16,8,128,0.001,60000000000000,10.489441926297957
256,16,8,256,0.0001,30000000000000,10.532567220107172
256,16,8,256,0.0001,60000000000000,10.536439825445877
256,16,8,256,0.0005,30000000000000,10.538159754943845
256,16,8,256,0.0005,60000000000000,10.535680080675109
256,16,8,256,0.001,30000000000000,10.540373944151876
256,16,8,256,0.001,60000000000000,10.527240068620818
256,16,16,128,0.0001,30000000000000,10.537659728334534
256,16,16,128,0.0001,60000000000000,10.526678479309233
256,16,16,128,0.0005,30000000000000,10.540003981741815
256,16,16,128,0.0005,60000000000000,10.500285945281908
256,16,16,128,0.001,30000000000000,10.535180587349595
256,16,16,128,0.001,60000000000000,10.485597956572096
256,16,16,256,0.0001,30000000000000,10.535814413071074
256,16,16,256,0.0001,60000000000000,10.538186326744846
256,16,16,256,0.0005,30000000000000,10.540381713962557
256,16,16,256,0.0005,60000000000000,10.528677968083922
256,16,16,256,0.001,30000000000000,10.538592313098912
256,16,16,256,0.001,60000000000000,10.530562585552191
256,24,2,128,0.0001,30000000000000,10.536257610321046
256,24,2,128,0.0001,60000000000000,10.51352126278371
256,24,2,128,0.0005,30000000000000,10.541456918716433
256,24,2,128,0.0005,60000000000000,10.491415838306713
256,24,2,128,0.001,30000000000000,10.556662559509276
256,24,2,128,0.001,60000000000000,10.50179590109251
256,24,2,256,0.0001,30000000000000,10.547918319702148
256,24,2,256,0.0001,60000000000000,10.511807451248169
256,24,2,256,0.0005,30000000000000,10.53001880645752
256,24,2,256,0.0005,60000000000000,10.52381236076355
256,24,2,256,0.001,30000000000000,10.547021865844728
256,24,2,256,0.001,60000000000000,10.538250131607056
256,24,4,128,0.0001,30000000000000,10.54396759033203
256,24,4,128,0.0001,60000000000000,10.540485668181276
256,24,4,128,0.0005,30000000000000,10.531922788619996
256,24,4,128,0.0005,60000000000000,10.493012572230253
256,24,4,128,0.001,30000000000000,10.538260412216186
256,24,4,128,0.001,60000000000000,10.52952532320178
256,24,4,256,0.0001,30000000000000,10.54673957824707
256,24,4,256,0.0001,60000000000000,10.527797374725342
256,24,4,256,0.0005,30000000000000,10.545381546020508
256,24,4,256,0.0005,60000000000000,10.533504552841189
256,24,4,256,0.001,30000000000000,10.528593063354492
256,24,4,256,0.001,60000000000000,10.543389148712158
256,24,8,128,0.0001,30000000000000,10.525939474105837
256,24,8,128,0.0001,60000000000000,10.518436971625444
256,24,8,128,0.0005,30000000000000,10.536074743270872
256,24,8,128,0.0005,60000000000000,10.524143807869502
256,24,8,128,0.001,30000000000000,10.522709350585936
256,24,8,128,0.001,60000000000000,10.513950812003763
256,24,8,256,0.0001,30000000000000,10.508955001831056
256,24,8,256,0.0001,60000000000000,10.53348783493042
256,24,8,256,0.0005,30000000000000,10.527490615844728
256,24,8,256,0.0005,60000000000000,10.558836765289309
256,24,8,256,0.001,30000000000000,10.552130699157717
256,24,8,256,0.001,60000000000000,10.527510404586792
256,24,16,128,0.0001,30000000000000,10.527255287170409
256,24,16,128,0.0001,60000000000000,10.51967037112342
256,24,16,128,0.0005,30000000000000,10.55523699760437
256,24,16,128,0.0005,60000000000000,10.511862783761426
256,24,16,128,0.001,30000000000000,10.550557441711426
256,24,16,128,0.001,60000000000000,10.511842833232402
256,24,16,256,0.0001,30000000000000,10.53404140472412
256,24,16,256,0.0001,60000000000000,10.565483961105349
256,24,16,256,0.0005,30000000000000,10.543519973754885
256,24,16,256,0.0005,60000000000000,10.528132362365724
256,24,16,256,0.001,30000000000000,10.542713165283203
256,24,16,256,0.001,60000000000000,10.5448784160614
512,2,2,128,0.0001,30000000000000,10.54557633228302
512,2,2,128,0.0001,60000000000000,10.53352716599045
512,2,2,128,0.0005,30000000000000,10.527180756664276
512,2,2,128,0.0005,60000000000000,10.503379815304266
512,2,2,128,0.001,30000000000000,10.532864347171785
512,2,2,128,0.001,60000000000000,10.489364068820231
512,2,2,256,0.0001,30000000000000,10.535602569580078
512,2,2,256,0.0001,60000000000000,10.539945579338074
512,2,2,256,0.0005,30000000000000,10.538066864013672
512,2,2,256,0.0005,60000000000000,10.535523113632202
512,2,2,256,0.001,30000000000000,10.512114524841309
512,2,2,256,0.001,60000000000000,10.536697455501557
512,2,4,128,0.0001,30000000000000,10.533082301330564
512,2,4,128,0.0001,60000000000000,10.537002134157229
512,2,4,128,0.0005,30000000000000,10.528284078407289
512,2,4,128,0.0005,60000000000000,10.519385598418078
512,2,4,128,0.001,30000000000000,10.519837273693083
512,2,4,128,0.001,60000000000000,10.476815514611966
512,2,4,256,0.0001,30000000000000,10.534823417663574
512,2,4,256,0.0001,60000000000000,10.55043531665802
512,2,4,256,0.0005,30000000000000,10.5292329788208
512,2,4,256,0.0005,60000000000000,10.528210517215728
512,2,4,256,0.001,30000000000000,10.542960166931152
512,2,4,256,0.001,60000000000000,10.515548008918762
512,2,8,128,0.0001,30000000000000,10.54029491710663
512,2,8,128,0.0001,60000000000000,10.528613818321636
512,2,8,128,0.0005,30000000000000,10.534202822208403
512,2,8,128,0.0005,60000000000000,10.512869311824415
512,2,8,128,0.001,30000000000000,10.520655578708649
512,2,8,128,0.001,60000000000000,10.484129139136536
512,2,8,256,0.0001,30000000000000,10.5338773727417
512,2,8,256,0.0001,60000000000000,10.536484354019164
512,2,8,256,0.0005,30000000000000,10.539363861083984
512,2,8,256,0.0005,60000000000000,10.531442368888856
512,2,8,256,0.001,30000000000000,10.527780532836914
512,2,8,256,0.001,60000000000000,10.530114260482788
512,2,16,128,0.0001,30000000000000,10.543138606929778
512,2,16,128,0.0001,60000000000000,10.539877488244295
512,2,16,128,0.0005,30000000000000,10.54601396150589
512,2,16,128,0.0005,60000000000000,10.509272229121464
512,2,16,128,0.001,30000000000000,10.535661956214904
512,2,16,128,0.001,60000000000000,10.480497255741335
512,2,16,256,0.0001,30000000000000,10.532721519470217
512,2,16,256,0.0001,60000000000000,10.541306132793428
512,2,16,256,0.0005,30000000000000,10.545984268188477
512,2,16,256,0.0005,60000000000000,10.54125295829773
512,2,16,256,0.001,30000000000000,10.545414924621582
512,2,16,256,0.001,60000000000000,10.52708148870468
512,4,2,128,0.0001,30000000000000,10.54334358215332
512,4,2,128,0.0001,60000000000000,10.545739745502503
512,4,2,128,0.0005,30000000000000,10.535890092849732
512,4,2,128,0.0005,60000000000000,10.514333374330368
512,4,2,128,0.001,30000000000000,10.537195892333983
512,4,2,128,0.001,60000000000000,10.49404356658371
512,4,2,256,0.0001,30000000000000,10.525795936584473
512,4,2,256,0.0001,60000000000000,10.542260932922362
512,4,2,256,0.0005,30000000000000,10.53148365020752
512,4,2,256,0.0005,60000000000000,10.539547634124755
512,4,2,256,0.001,30000000000000,10.540809631347656
512,4,2,256,0.001,60000000000000,10.523087701797484
512,4,4,128,0.0001,30000000000000,10.547496767044066
512,4,4,128,0.0001,60000000000000,10.533205420834037
512,4,4,128,0.0005,30000000000000,10.530836849212646
512,4,4,128,0.0005,60000000000000,10.494495663905896
512,4,4,128,0.001,30000000000000,10.540553789138793
512,4,4,128,0.001,60000000000000,10.489584929627334
512,4,4,256,0.0001,30000000000000,10.536077499389648
512,4,4,256,0.0001,60000000000000,10.543946132659912
512,4,4,256,0.0005,30000000000000,10.543126106262209
512,4,4,256,0.0005,60000000000000,10.538099250793456
512,4,4,256,0.001,30000000000000,10.534466743469238
512,4,4,256,0.001,60000000000000,10.536081809997558
512,4,8,128,0.0001,30000000000000,10.549079771041871
512,4,8,128,0.0001,60000000000000,10.543000213618964
512,4,8,128,0.0005,30000000000000,10.538074617385863
512,4,8,128,0.0005,60000000000000,10.499932996019467
512,4,8,128,0.001,30000000000000,10.519910583496094
512,4,8,128,0.001,60000000000000,10.490457192845955
512,4,8,256,0.0001,30000000000000,10.548222541809082
512,4,8,256,0.0001,60000000000000,10.543782768249512
512,4,8,256,0.0005,30000000000000,10.527514457702637
512,4,8,256,0.0005,60000000000000,10.547181749343872
512,4,8,256,0.001,30000000000000,10.541815757751465
512,4,8,256,0.001,60000000000000,10.53923110961914
512,4,16,128,0.0001,30000000000000,10.539459466934204
512,4,16,128,0.0001,60000000000000,10.541851150625028
512,4,16,128,0.0005,30000000000000,10.525674829483032
512,4,16,128,0.0005,60000000000000,10.512544435318588
512,4,16,128,0.001,30000000000000,10.541567602157592
512,4,16,128,0.001,60000000000000,10.491588754586887
512,4,16,256,0.0001,30000000000000,10.5414400100708
512,4,16,256,0.0001,60000000000000,10.54430319786072
512,4,16,256,0.0005,30000000000000,10.532374382019045
512,4,16,256,0.0005,60000000000000,10.536560325622558
512,4,16,256,0.001,30000000000000,10.537558555603027
512,4,16,256,0.001,60000000000000,10.540564699172974
512,8,2,128,0.0001,30000000000000,10.542143821716309
512,8,2,128,0.0001,60000000000000,10.535656823062896
512,8,2,128,0.0005,30000000000000,10.549919128417969
512,8,2,128,0.0005,60000000000000,10.531058310317992
512,8,2,128,0.001,30000000000000,10.533382415771484
512,8,2,128,0.001,60000000000000,10.526856241226197
512,8,2,256,0.0001,30000000000000,10.538256912231445
512,8,2,256,0.0001,60000000000000,10.531801223754885
512,8,2,256,0.0005,30000000000000,10.540752197933198
512,8,2,256,0.0005,60000000000000,10.54243278503418
512,8,2,256,0.001,30000000000000,10.540156960582731
512,8,2,256,0.001,60000000000000,10.540146827697754
512,8,4,128,0.0001,30000000000000,10.5412015914917
512,8,4,128,0.0001,60000000000000,10.542874115371704
512,8,4,128,0.0005,30000000000000,10.519219398498535
512,8,4,128,0.0005,60000000000000,10.527554278850554
512,8,4,128,0.001,30000000000000,10.528724670410156
512,8,4,128,0.001,60000000000000,10.525032740211486
512,8,4,256,0.0001,30000000000000,10.53944570541382
512,8,4,256,0.0001,60000000000000,10.54007053375244
512,8,4,256,0.0005,30000000000000,10.530885960292816
512,8,4,256,0.0005,60000000000000,10.527880668640137
512,8,4,256,0.001,30000000000000,10.535987804794312
512,8,4,256,0.001,60000000000000,10.551905632019045
512,8,8,128,0.0001,30000000000000,10.540034294128418
512,8,8,128,0.0001,60000000000000,10.543940050315856
512,8,8,128,0.0005,30000000000000,10.536161422729492
512,8,8,128,0.0005,60000000000000,10.52563979320526
512,8,8,128,0.001,30000000000000,10.54706573486328
512,8,8,128,0.001,60000000000000,10.510876510334016
512,8,8,256,0.0001,30000000000000,10.539035377502442
512,8,8,256,0.0001,60000000000000,10.53370475769043
512,8,8,256,0.0005,30000000000000,10.537822578716275
512,8,8,256,0.0005,60000000000000,10.557802200317385
512,8,8,256,0.001,30000000000000,10.542195062923431
512,8,8,256,0.001,60000000000000,10.529586791992188
512,8,16,128,0.0001,30000000000000,10.551466941833496
512,8,16,128,0.0001,60000000000000,10.54204648284912
512,8,16,128,0.0005,30000000000000,10.53793239593506
512,8,16,128,0.0005,60000000000000,10.515151571273805
512,8,16,128,0.001,30000000000000,10.526033401489258
512,8,16,128,0.001,60000000000000,10.513878604602814
512,8,16,256,0.0001,30000000000000,10.543280174922945
512,8,16,256,0.0001,60000000000000,10.53970718383789
512,8,16,256,0.0005,30000000000000,10.536948022937777
512,8,16,256,0.0005,60000000000000,10.52835178375244
512,8,16,256,0.001,30000000000000,10.538024401950835
512,8,16,256,0.001,60000000000000,10.547205924987791
512,16,2,128,0.0001,30000000000000,10.533947436523436
512,16,2,128,0.0001,60000000000000,10.533459866990096
512,16,2,128,0.0005,30000000000000,10.5436446808815
512,16,2,128,0.0005,60000000000000,10.533214620018004
512,16,2,128,0.001,30000000000000,10.55151979827881
512,16,2,128,0.001,60000000000000,10.541489577960965
512,16,2,256,0.0001,30000000000000,10.534850034713743
512,16,2,256,0.0001,60000000000000,10.53655409011841
512,16,2,256,0.0005,30000000000000,10.54230224609375
512,16,2,256,0.0005,60000000000000,10.538424147605896
512,16,2,256,0.001,30000000000000,10.54936312675476
512,16,2,256,0.001,60000000000000,10.542639446353911
512,16,4,128,0.0001,30000000000000,10.539246950912474
512,16,4,128,0.0001,60000000000000,10.535787279972071
512,16,4,128,0.0005,30000000000000,10.545075890445707
512,16,4,128,0.0005,60000000000000,10.532920258903513
512,16,4,128,0.001,30000000000000,10.544037428855898
512,16,4,128,0.001,60000000000000,10.540593504810342
512,16,4,256,0.0001,30000000000000,10.53932160320282
512,16,4,256,0.0001,60000000000000,10.537983046913146
512,16,4,256,0.0005,30000000000000,10.544239775371553
512,16,4,256,0.0005,60000000000000,10.540796092796324
512,16,4,256,0.001,30000000000000,10.54295824623108
512,16,4,256,0.001,60000000000000,10.541640994071962
512,16,8,128,0.0001,30000000000000,10.546320558554669
512,16,8,128,0.0001,60000000000000,10.55381748266791
512,16,8,128,0.0005,30000000000000,10.544377322006223
512,16,8,128,0.0005,60000000000000,10.534849773406986
512,16,8,128,0.001,30000000000000,10.54797241535187
512,16,8,128,0.001,60000000000000,10.540228569412236
512,16,8,256,0.0001,30000000000000,10.54398672504425
512,16,8,256,0.0001,60000000000000,10.545596094512938
512,16,8,256,0.0005,30000000000000,10.542615734767914
512,16,8,256,0.0005,60000000000000,10.536395272827148
512,16,8,256,0.001,30000000000000,10.544806011009216
512,16,8,256,0.001,60000000000000,10.534093034553525
512,16,16,128,0.0001,30000000000000,10.53849164056778
512,16,16,128,0.0001,60000000000000,10.540186503723136
512,16,16,128,0.0005,30000000000000,10.543320860385894
512,16,16,128,0.0005,60000000000000,10.5352036860466
512,16,16,128,0.001,30000000000000,10.544005264282228
512,16,16,128,0.001,60000000000000,10.541965798473354
512,16,16,256,0.0001,30000000000000,10.538573273658754
512,16,16,256,0.0001,60000000000000,10.539726209545137
512,16,16,256,0.0005,30000000000000,10.540852779102323
512,16,16,256,0.0005,60000000000000,10.531895614242552
512,16,16,256,0.001,30000000000000,10.54467611618042
512,16,16,256,0.001,60000000000000,10.544150889015198
512,24,2,128,0.0001,30000000000000,10.530794314002993
512,24,2,128,0.0001,60000000000000,10.521135330200195
512,24,2,128,0.0005,30000000000000,10.539853698635104
512,24,2,128,0.0005,60000000000000,10.526750564575195
512,24,2,128,0.001,30000000000000,10.551932468414307
512,24,2,128,0.001,60000000000000,10.55500030517578
512,24,2,256,0.0001,30000000000000,10.53175281391144
512,24,2,256,0.0001,60000000000000,10.528773311424256
512,24,2,256,0.0005,30000000000000,10.53874436378479
512,24,2,256,0.0005,60000000000000,10.534165177059174
512,24,2,256,0.001,30000000000000,10.54962861061096
512,24,2,256,0.001,60000000000000,10.546181290721892
512,24,4,128,0.0001,30000000000000,10.539557251358032
512,24,4,128,0.0001,60000000000000,10.528366088867188
512,24,4,128,0.0005,30000000000000,10.54560996694565
512,24,4,128,0.0005,60000000000000,10.555391311645508
512,24,4,128,0.001,30000000000000,10.544239834785463
512,24,4,128,0.001,60000000000000,10.540864944458008
512,24,4,256,0.0001,30000000000000,10.539790868186952
512,24,4,256,0.0001,60000000000000,10.537081014633175
512,24,4,256,0.0005,30000000000000,10.54446710586548
512,24,4,256,0.0005,60000000000000,10.544492893981936
512,24,4,256,0.001,30000000000000,10.542771081447604
512,24,4,256,0.001,60000000000000,10.542741990852358
512,24,8,128,0.0001,30000000000000,10.549537306404114
512,24,8,128,0.0001,60000000000000,10.566957473754885
512,24,8,128,0.0005,30000000000000,10.544461137771608
512,24,8,128,0.0005,60000000000000,10.537361145019531
512,24,8,128,0.001,30000000000000,10.546133723068236
512,24,8,128,0.001,60000000000000,10.535146713256836
512,24,8,256,0.0001,30000000000000,10.547153686714172
512,24,8,256,0.0001,60000000000000,10.553050386238096
512,24,8,256,0.0005,30000000000000,10.542820911407471
512,24,8,256,0.0005,60000000000000,10.541150688743592
512,24,8,256,0.001,30000000000000,10.543213508415224
512,24,8,256,0.001,60000000000000,10.535021444034578
512,24,16,128,0.0001,30000000000000,10.539005285835266
512,24,16,128,0.0001,60000000000000,10.536073684692385
512,24,16,128,0.0005,30000000000000,10.54155911884308
512,24,16,128,0.0005,60000000000000,10.526490211486816
512,24,16,128,0.001,30000000000000,10.544337812805177
512,24,16,128,0.001,60000000000000,10.548992156982422
512,24,16,256,0.0001,30000000000000,10.538855237960815
512,24,16,256,0.0001,60000000000000,10.542039713478088
512,24,16,256,0.0005,30000000000000,10.539988021850586
512,24,16,256,0.0005,60000000000000,10.53242678194046
512,24,16,256,0.001,30000000000000,10.544254096221923
512,24,16,256,0.001,60000000000000,10.545315154457093
1024,2,2,128,0.0001,30000000000000,10.53923225402832
1024,2,2,128,0.0001,60000000000000,10.547900314331054
1024,2,2,128,0.0005,30000000000000,10.553707122802734
1024,2,2,128,0.0005,60000000000000,10.531387052536012
